order_id,customer_id,order_amount,order_date
3551,81,194.05,2026-06-28
3552,310,172.2,2025-10-10
3553,264,214.15,2026-03-02
3554,82,362.19,2026-06-21
3555,120,419.24,2025-11-21
3556,311,397.85,2026-06-23
3557,250,309.71,2026-02-04
3558,485,348.66,2026-06-26
3559,282,111.53,2026-08-27
3560,284,374.7,2026-05-08
3561,409,253.27,2025-12-29
3562,280,455.32,2026-08-25
3563,425,7.5,2026-03-31
3564,474,330.32,2025-10-22
3565,326,301.54,2026-07-05
3566,333,53.09,2026-06-19
3567,472,114.42,2026-06-08
3568,337,296.02,2026-04-07
3569,13,273.02,2026-01-02
3570,456,174.76,2025-10-16
3571,511,80.13,2025-10-23
3572,400,109.27,2026-01-31
3573,81,131.57,2026-05-14
3574,354,317.54,2026-03-23
3575,379,46.13,2026-02-09
3576,463,155.5,2026-08-06
3577,171,338.88,2025-09-16
3578,426,314.01,2025-10-08
3579,291,497.93,2026-07-09
3580,241,280.44,2026-04-14
3581,388,190.77,2026-06-13
3582,100,305.53,2025-09-07
3583,114,200.9,2026-02-27
3584,163,287.52,2025-09-04
3585,411,384.6,2025-11-06
3586,223,277.28,2025-10-04
3587,328,212.0,2026-04-28
3588,326,386.4,2026-07-23
3589,231,253.64,2026-02-01
3590,476,430.23,2026-06-24
3591,161,146.71,2026-06-11
3592,296,462.34,2026-05-13
3593,476,6.65,2025-11-16
3594,101,329.81,2026-04-24
3595,429,194.76,2026-03-12
3596,230,208.1,2026-01-30
3597,83,73.59,2026-08-11
3598,24,301.79,2026-04-13
3599,484,165.89,2025-09-15
3600,24,343.76,2025-11-06
3601,399,372.77,2026-03-03
3602,166,278.27,2026-08-15
3603,246,231.6,2026-04-19
3604,205,91.73,2026-06-15
3605,32,164.75,2026-01-07
3606,251,107.47,2025-09-03
3607,248,343.42,2025-11-27
3608,513,399.39,2025-10-15
3609,340,322.48,2026-03-15
3610,251,436.68,2025-10-07
3611,8,233.8,2026-01-12
3612,417,375.56,2026-06-07
3613,395,434.2,2026-03-18
3614,267,39.83,2025-11-21
3615,25,442.26,2026-06-10
3616,62,222.07,2026-05-01
3617,41,150.02,2025-12-12
3618,451,184.87,2025-11-11
3619,150,217.15,2026-06-20
3620,115,424.3,2026-05-10
3621,348,362.39,2026-08-22
3622,495,75.27,2026-02-22
3623,76,108.99,2025-11-05
3624,251,231.83,2026-05-05
3625,456,379.71,2025-09-17
3626,265,168.68,2026-04-26
3627,144,286.27,2025-12-15
3628,227,78.27,2026-02-08
3629,299,440.68,2026-01-02
3630,313,156.8,2026-06-23
3631,302,240.27,2026-06-06
3632,132,81.45,2025-09-17
3633,394,77.53,2026-05-30
3634,217,132.37,2026-08-06
3635,13,293.7,2025-11-05
3636,416,133.41,2026-06-16
3637,353,241.1,2026-02-26
3638,514,323.71,2025-10-14
3639,497,160.58,2026-07-26
3640,494,325.95,2026-05-24
3641,15,91.82,2026-04-06
3642,231,336.03,2025-12-30
3643,285,158.11,2025-11-13
3644,123,306.28,2026-05-07
3645,471,326.75,2025-12-30
3646,13,286.86,2026-06-14
3647,234,420.79,2025-12-30
3648,34,371.98,2025-10-07
3649,338,202.25,2026-05-30
3650,82,256.17,2026-07-17
3651,254,485.37,2026-01-17
3652,188,126.12,2025-11-21
3653,251,346.4,2026-02-21
3654,182,118.03,2026-02-26
3655,285,24.92,2026-07-24
3656,66,50.22,2025-10-25
3657,311,453.54,2026-08-07
3658,489,35.13,2026-02-15
3659,53,234.81,2026-01-21
3660,202,162.83,2025-10-21
3661,488,241.76,2026-05-23
3662,221,102.71,2026-04-21
3663,10,301.16,2026-08-25
3664,115,292.95,2025-11-15
3665,200,361.39,2025-10-18
3666,468,296.52,2026-05-13
3667,417,496.16,2025-09-23
3668,181,302.67,2025-10-21
3669,291,167.68,2026-07-10
3670,255,475.96,2026-02-16
3671,516,173.87,2025-11-03
3672,187,157.86,2026-01-05
3673,482,246.35,2026-07-23
3674,443,250.42,2026-04-10
3675,454,338.12,2026-06-17
3676,188,174.5,2026-04-23
3677,238,100.83,2026-04-13
3678,328,110.54,2025-11-03
3679,308,384.38,2026-08-23
3680,159,464.14,2026-07-11
3681,406,165.26,2025-10-03
3682,161,393.98,2026-07-12
3683,486,166.21,2026-02-28
3684,276,328.48,2026-09-01
3685,311,118.22,2026-04-06
3686,363,188.54,2026-07-05
3687,316,415.47,2025-12-13
3688,428,215.52,2026-05-27
3689,57,7.81,2026-05-29
3690,144,484.5,2025-12-01
3691,20,487.62,2025-12-30
3692,263,410.17,2026-04-02
3693,330,150.92,2026-07-25
3694,205,216.61,2026-04-06
3695,451,399.75,2025-10-26
3696,249,428.92,2026-03-30
3697,482,84.41,2025-09-03
3698,400,476.26,2026-08-26
3699,499,345.46,2025-09-16
3700,385,128.67,2026-02-21
3701,351,34.36,2026-06-10
3702,292,141.64,2025-09-14
3703,76,59.96,2026-03-15
3704,424,165.65,2026-02-24
3705,307,413.03,2026-06-21
3706,449,289.17,2026-06-29
3707,267,126.39,2026-02-14
3708,23,280.55,2025-11-29
3709,322,74.53,2026-03-25
3710,457,478.81,2025-09-06
3711,329,374.9,2026-05-27
3712,342,236.82,2026-08-15
3713,266,103.5,2025-10-20
3714,24,131.4,2025-12-19
3715,438,74.43,2026-04-27
3716,50,201.17,2025-10-05
3717,383,416.68,2026-02-24
3718,33,13.02,2025-12-22
3719,335,480.1,2026-05-17
3720,342,396.12,2026-07-12
3721,95,319.02,2026-06-02
3722,163,487.24,2025-09-10
3723,90,400.3,2026-02-15
3724,196,289.09,2026-06-11
3725,442,377.19,2026-07-18
3726,156,409.79,2026-01-28
3727,348,326.97,2026-06-18
3728,443,229.75,2026-01-15
3729,301,445.25,2026-02-18
3730,20,8.15,2026-04-21
3731,155,9.23,2026-07-13
3732,335,133.13,2025-09-27
3733,206,268.52,2026-07-25
3734,364,386.11,2026-01-01
3735,157,447.16,2025-09-13
3736,316,98.48,2026-02-04
3737,41,94.89,2025-12-09
3738,71,390.83,2026-08-14
3739,236,167.09,2026-03-19
3740,168,330.79,2026-06-19
3741,223,215.02,2026-06-17
3742,451,387.31,2025-10-01
3743,27,65.94,2026-07-21
3744,214,224.76,2026-05-29
3745,409,193.31,2025-09-22
3746,128,103.33,2026-08-13
3747,125,50.96,2026-05-06
3748,501,85.63,2026-07-23
3749,325,371.62,2025-10-12
3750,93,210.49,2026-01-13
3751,262,400.9,2026-04-16
3752,17,256.82,2026-01-13
3753,410,8.59,2025-11-05
3754,370,480.98,2026-03-25
3755,445,473.14,2025-09-26
3756,235,473.24,2026-05-19
3757,400,499.85,2025-11-15
3758,282,-438.59,2026-08-27
3759,47,366.17,2025-11-28
3760,10,74.66,2025-10-13
3761,482,68.33,2026-02-24
3762,215,382.33,2026-08-11
3763,381,433.84,2026-04-02
3764,430,310.69,2026-08-19
3765,156,90.35,2025-11-17
3766,186,372.27,2026-06-01
3767,167,185.71,2025-11-23
3768,414,19.84,2026-01-09
3769,272,314.53,2025-12-08
3770,27,312.85,2026-05-08
3771,36,169.13,2025-12-12
3772,418,368.8,2025-09-25
3773,174,28.02,2026-01-06
3774,229,-83.3,2026-02-26
3775,116,50.6,2026-03-13
3776,426,484.52,2025-10-16
3777,138,428.79,2026-05-19
3778,1,429.17,2026-05-08
3779,264,159.16,2026-03-16
3780,375,68.46,2025-12-17
3781,99,478.67,2026-04-17
3782,201,241.51,2026-06-21
3783,147,67.29,2026-08-14
3784,98,116.65,2026-06-25
3785,108,360.05,2026-08-12
3786,309,128.64,2025-09-26
3787,274,167.67,2026-07-25
3788,433,381.15,2026-02-16
3789,36,190.51,2025-10-01
3790,50,375.23,2026-07-27
3791,15,398.13,2025-12-16
3792,244,75.76,2026-08-18
3793,493,85.13,2025-10-12
3794,416,244.5,2025-12-11
3795,270,228.79,2026-05-15
3796,287,275.21,2026-03-02
3797,346,329.45,2026-07-19
3798,262,171.94,2026-03-11
3799,468,173.79,2026-04-19
3800,351,333.31,2025-12-18
3801,375,382.82,2026-08-22
3802,130,216.12,2026-03-19
3803,114,51.82,2025-10-20
3804,130,64.54,2026-01-06
3805,447,437.29,2026-02-11
3806,517,278.88,2026-04-25
3807,200,95.39,2025-12-17
3808,18,75.15,2025-09-25
3809,156,103.35,2026-07-18
3810,49,283.63,2025-11-26
3811,236,401.13,2026-08-14
3812,171,348.38,2026-04-25
3813,170,190.36,2026-01-30
3814,232,319.28,2026-01-05
3815,156,422.4,2026-04-26
3816,435,272.71,2025-12-30
3817,411,429.86,2026-04-07
3818,432,151.77,2026-05-15
3819,140,447.4,2026-07-07
3820,77,362.17,2026-02-11
3821,320,129.41,2025-12-22
3822,69,108.33,2025-10-20
3823,148,34.32,2026-06-17
3824,249,243.06,2025-11-03
3825,430,198.66,2025-12-06
3826,359,198.54,2026-02-26
3827,283,39.91,2026-08-23
3828,156,74.52,2026-06-10
3829,283,106.89,2025-09-19
3830,121,-381.49,2026-01-09
3831,483,262.71,2026-02-15
3832,128,119.93,2025-11-01
3833,158,272.92,2026-08-06
3834,350,39.85,2026-05-20
3835,42,438.24,2025-12-15
3836,116,193.84,2026-08-24
3837,173,315.31,2026-07-06
3838,499,438.74,2026-05-13
3839,106,380.44,2026-05-03
3840,372,48.84,2025-10-28
3841,507,124.44,2025-11-28
3842,432,419.17,2025-09-17
3843,287,33.04,2025-12-26
3844,258,421.95,2025-10-18
3845,258,321.93,2025-12-06
3846,104,491.63,2025-11-08
3847,507,357.98,2026-03-26
3848,273,114.59,2025-09-14
3849,500,56.46,2025-12-27
3850,385,282.53,2026-01-05
3851,392,305.28,2026-01-16
3852,101,25.84,2026-03-18
3853,245,289.93,2025-10-31
3854,432,183.55,2025-12-21
3855,41,408.57,2026-08-04
3856,472,176.92,2026-01-28
3857,409,288.81,2026-03-03
3858,443,407.51,2025-10-25
3859,186,336.19,2026-02-16
3860,102,16.95,2025-12-28
3861,30,149.68,2025-09-03
3862,260,365.88,2026-05-30
3863,361,182.5,2026-08-25
3864,457,486.92,2026-01-01
3865,270,392.94,2026-05-18
3866,330,385.46,2026-02-22
3867,177,371.65,2025-12-17
3868,342,423.14,2026-08-13
3869,234,179.14,2026-08-26
3870,93,161.68,2026-03-30
3871,510,321.53,2025-10-25
3872,208,321.54,2026-03-27
3873,360,136.02,2026-07-30
3874,371,171.82,2026-02-10
3875,331,378.61,2026-05-12
3876,318,12.88,2026-05-27
3877,304,454.87,2026-07-28
3878,408,379.6,2025-10-23
3879,96,311.14,2026-03-22
3880,415,49.82,2025-12-23
3881,349,426.84,2026-01-26
3882,395,268.75,2026-07-06
3883,301,56.29,2026-02-12
3884,332,308.64,2025-10-05
3885,42,499.72,2025-09-22
3886,281,126.72,2026-04-24
3887,225,18.05,2026-04-03
3888,222,126.45,2025-11-22
3889,22,76.96,2026-08-10
3890,450,429.48,2025-12-12
3891,197,210.19,2025-09-10
3892,410,209.1,2026-03-18
3893,397,315.49,2026-02-12
3894,373,374.66,2026-05-05
3895,380,402.7,2025-10-03
3896,241,185.43,2026-03-08
3897,138,163.48,2025-11-12
3898,253,164.22,2025-12-27
3899,99,398.8,2026-04-11
3900,520,490.6,2026-08-13
3901,108,355.64,2026-07-31
3902,357,404.59,2026-01-12
3903,230,360.19,2025-10-26
3904,55,235.32,2026-07-11
3905,447,232.82,2026-01-15
3906,23,37.01,2026-01-16
3907,59,282.18,2025-12-15
3908,152,448.44,2026-01-08
3909,283,36.57,2026-08-25
3910,29,287.03,2026-07-18
3911,137,358.24,2025-10-04
3912,463,493.17,2026-05-26
3913,312,158.36,2026-02-11
3914,417,168.61,2026-08-31
3915,323,76.4,2026-06-23
3916,55,432.05,2025-12-16
3917,123,357.5,2026-06-23
3918,66,388.44,2026-08-23
3919,200,267.24,2026-02-04
3920,184,128.16,2026-07-27
3921,507,418.69,2025-10-23
3922,97,365.69,2026-04-04
3923,397,473.34,2025-10-03
3924,486,403.43,2025-11-17
3925,99,73.56,2026-02-22
3926,441,159.04,2026-07-16
3927,189,440.14,2026-08-29
3928,360,133.95,2025-09-26
3929,348,492.89,2026-08-19
3930,264,228.61,2026-06-05
3931,61,15.1,2025-10-04
3932,2,342.94,2026-01-29
3933,5,481.98,2026-08-02
3934,384,166.8,2026-01-31
3935,194,430.38,2026-03-24
3936,224,320.06,2026-05-19
3937,159,488.01,2026-06-05
3938,452,301.86,2025-10-22
3939,182,354.65,2025-11-09
3940,456,256.13,2026-01-19
3941,124,20.02,2026-03-23
3942,299,404.57,2025-09-17
3943,172,58.35,2026-07-01
3944,159,450.61,2026-07-04
3945,466,498.68,2025-12-22
3946,399,464.66,2026-03-25
3947,68,393.11,2026-02-18
3948,246,172.48,2025-09-11
3949,414,480.39,2025-09-02
3950,492,25.59,2025-12-07
3951,102,406.4,2026-08-17
3952,329,424.65,2026-07-04
3953,404,456.37,2026-02-21
3954,290,379.68,2026-04-29
3955,203,163.56,2026-07-25
3956,414,150.01,2026-02-01
3957,25,220.39,2026-03-01
3958,496,248.16,2026-05-11
3959,295,306.78,2025-11-30
3960,43,386.57,2025-10-15
3961,178,98.1,2025-12-12
3962,29,322.26,2026-08-31
3963,193,28.37,2025-09-26
3964,445,179.12,2026-06-01
3965,183,370.58,2026-04-02
3966,46,256.83,2026-03-28
3967,191,455.78,2026-07-16
3968,75,446.72,2026-04-19
3969,16,358.45,2026-02-23
3970,120,27.39,2026-05-14
3971,247,-462.53,2025-10-15
3972,339,331.5,2026-03-08
3973,234,492.28,2026-03-31
3974,46,189.03,2026-07-08
3975,265,82.18,2025-10-31
3976,318,441.56,2025-09-23
3977,280,106.41,2025-12-28
3978,424,-207.56,2026-07-20
3979,195,191.68,2025-10-21
3980,11,409.28,2025-10-31
3981,460,315.14,2025-12-10
3982,73,68.8,2026-02-02
3983,501,320.61,2026-08-01
3984,172,37.92,2026-01-10
3985,408,472.03,2025-12-17
3986,268,145.98,2026-03-14
3987,207,58.7,2026-08-10
3988,510,475.35,2026-03-09
3989,37,104.39,2026-06-09
3990,235,237.13,2025-11-08
3991,86,23.83,2025-10-06
3992,248,382.46,2026-06-04
3993,147,220.79,2026-03-19
3994,516,223.8,2026-07-18
3995,216,384.56,2026-07-01
3996,15,363.83,2026-05-10
3997,257,474.55,2025-12-21
3998,206,461.31,2026-05-10
3999,390,451.27,2026-05-11
4000,66,80.78,2025-10-07
4001,344,116.49,2026-04-02
4002,452,330.72,2026-06-30
4003,295,39.34,2025-09-06
4004,326,280.64,2026-03-10
4005,420,33.07,2026-01-16
4006,174,-261.43,2026-02-26
4007,40,363.42,2026-01-04
4008,240,76.03,2026-08-01
4009,60,-7.92,2025-10-09
4010,123,407.78,2025-10-28
4011,37,429.22,2025-11-21
4012,488,284.0,2025-11-09
4013,290,468.92,2026-07-27
4014,244,344.38,2026-04-14
4015,354,343.03,2026-07-03
4016,491,490.16,2026-03-13
4017,369,460.12,2026-03-15
4018,179,115.8,2026-03-22
4019,264,481.7,2026-06-05
4020,22,441.56,2025-10-13
4021,44,218.71,2026-02-17
4022,233,232.67,2025-09-29
4023,362,493.81,2026-06-28
4024,428,108.01,2026-08-05
4025,398,232.99,2026-02-24
4026,409,234.44,2025-12-25
4027,252,70.89,2026-01-12
4028,200,112.39,2026-06-28
4029,373,474.26,2026-07-24
4030,419,450.68,2026-04-08
4031,403,190.53,2026-06-08
4032,464,74.96,2026-01-05
4033,423,153.66,2026-05-19
4034,161,30.19,2025-09-12
4035,443,331.53,2026-06-27
4036,212,94.26,2025-11-22
4037,280,196.06,2026-07-12
4038,160,491.9,2025-10-24
4039,203,322.41,2025-11-23
4040,252,79.59,2025-10-17
4041,499,434.67,2025-10-19
4042,37,161.53,2025-09-30
4043,88,339.71,2026-05-12
4044,55,15.63,2026-06-15
4045,366,169.1,2025-09-30
4046,219,105.49,2026-06-12
4047,324,157.24,2026-06-06
4048,487,293.81,2025-09-17
4049,311,172.62,2025-10-11
4050,156,55.24,2026-06-19
4051,420,85.81,2026-03-08
4052,481,83.35,2025-09-23
4053,256,351.43,2025-10-15
4054,151,488.18,2025-12-03
4055,41,455.05,2025-09-26
4056,389,72.12,2026-05-04
4057,372,241.06,2026-06-05
4058,187,465.82,2026-06-15
4059,504,-226.43,2026-08-04
4060,348,473.57,2025-11-16
4061,71,493.97,2026-07-28
4062,404,92.73,2025-11-08
4063,202,458.8,2026-01-08
4064,86,480.98,2025-10-05
4065,507,180.58,2026-07-08
4066,428,12.9,2026-08-12
4067,259,495.89,2026-08-15
4068,25,100.05,2026-01-07
4069,54,247.36,2025-10-30
4070,270,326.46,2026-03-04
4071,42,227.22,2026-05-26
4072,470,140.05,2025-11-29
4073,33,331.41,2026-03-29
4074,11,69.67,2025-10-08
4075,390,-368.65,2026-04-01
4076,398,103.82,2025-09-07
4077,385,22.81,2025-11-20
4078,435,171.14,2025-11-11
4079,355,206.56,2025-12-14
4080,501,360.96,2026-07-29
4081,461,144.41,2026-03-17
4082,327,459.79,2026-08-24
4083,24,431.43,2025-10-08
4084,110,406.32,2025-11-19
4085,67,125.27,2026-03-05
4086,90,81.23,2026-05-19
4087,14,-432.53,2026-01-14
4088,73,369.57,2026-04-05
4089,472,82.34,2026-02-09
4090,109,317.35,2026-08-18
4091,143,308.22,2025-11-07
4092,84,103.76,2026-01-09
4093,94,96.86,2026-01-18
4094,239,6.9,2025-11-19
4095,397,109.06,2025-11-24
4096,488,163.6,2025-10-13
4097,508,409.69,2026-08-28
4098,295,304.7,2025-10-17
4099,63,367.12,2025-10-12
4100,82,224.05,2025-10-21
4101,148,92.05,2026-06-07
4102,194,439.7,2026-05-17
4103,78,351.48,2026-03-24
4104,234,98.16,2025-09-16
4105,304,85.4,2025-12-31
4106,293,302.77,2025-10-14
4107,354,113.04,2025-12-14
4108,258,369.04,2026-04-09
4109,64,144.32,2025-12-25
4110,62,36.08,2026-08-25
4111,82,311.82,2026-02-11
4112,457,338.65,2026-03-23
4113,91,10.94,2025-12-17
4114,371,162.61,2026-07-12
4115,68,350.55,2025-11-10
4116,327,286.75,2025-09-27
4117,492,228.14,2026-07-06
4118,501,188.37,2026-02-23
4119,195,160.17,2026-05-08
4120,362,117.92,2025-11-06
4121,333,207.82,2026-09-02
4122,413,462.11,2026-02-28
4123,464,234.49,2025-10-10
4124,395,80.58,2026-02-09
4125,143,212.7,2026-05-01
4126,153,395.19,2025-10-03
4127,177,-202.71,2025-10-24
4128,223,79.76,2026-01-26
4129,154,51.95,2026-04-06
4130,510,139.09,2025-10-09
4131,285,199.15,2026-08-06
4132,512,117.73,2026-08-25
4133,164,219.26,2025-09-25
4134,362,246.23,2026-08-24
4135,332,480.91,2026-01-03
4136,145,354.48,2026-04-07
4137,222,121.4,2026-08-30
4138,316,-211.09,2025-10-16
4139,319,317.6,2026-07-05
4140,125,343.61,2026-05-25
4141,350,301.56,2025-12-12
4142,132,363.75,2026-05-21
4143,65,187.94,2026-04-02
4144,253,13.77,2025-12-10
4145,240,108.68,2026-06-17
4146,488,455.52,2026-04-25
4147,340,394.47,2026-01-26
4148,330,350.67,2026-02-23
4149,235,391.89,2026-04-10
4150,256,355.51,2026-01-28
4151,20,246.85,2026-02-26
4152,394,160.16,2025-12-13
4153,84,376.35,2026-06-10
4154,273,266.97,2025-10-11
4155,198,38.13,2025-12-02
4156,147,396.68,2026-03-03
4157,486,185.07,2026-04-19
4158,336,127.06,2025-10-21
4159,150,181.3,2025-10-08
4160,497,392.92,2025-09-21
4161,205,492.72,2025-09-26
4162,124,412.95,2026-05-08
4163,200,151.33,2026-08-23
4164,255,264.13,2026-01-20
4165,12,396.4,2026-05-08
4166,304,152.6,2025-10-27
4167,432,17.52,2026-04-17
4168,152,43.96,2025-10-07
4169,161,226.11,2025-09-30
4170,111,298.95,2026-06-04
4171,203,468.77,2026-06-09
4172,167,354.62,2026-06-19
4173,18,295.31,2025-11-14
4174,489,66.34,2026-05-02
4175,385,187.57,2026-02-28
4176,332,277.31,2025-12-06
4177,36,200.79,2026-01-05
4178,41,323.59,2026-07-13
4179,136,442.21,2026-03-21
4180,144,250.85,2026-08-16
4181,241,80.03,2025-09-13
4182,366,50.47,2026-02-06
4183,72,172.39,2026-08-02
4184,427,248.77,2026-01-20
4185,159,322.7,2025-12-26
4186,213,276.31,2026-01-17
4187,268,227.01,2026-02-17
4188,25,117.56,2025-09-14
4189,231,30.98,2026-03-24
4190,239,241.95,2026-07-13
4191,141,475.23,2025-12-21
4192,406,252.79,2026-05-18
4193,505,14.53,2026-02-28
4194,425,16.64,2025-10-21
4195,37,277.27,2026-05-21
4196,8,108.37,2026-02-27
4197,377,177.94,2025-10-12
4198,407,257.03,2026-05-07
4199,289,110.33,2026-05-01
4200,398,136.5,2026-05-10
4201,263,84.13,2026-03-30
4202,267,170.57,2026-02-23
4203,463,199.35,2026-07-11
4204,416,19.26,2026-03-06
4205,397,106.27,2026-01-23
4206,211,403.29,2026-03-02
4207,306,104.07,2026-08-23
4208,311,417.3,2026-04-15
4209,236,183.66,2026-01-09
4210,259,285.59,2026-08-25
4211,13,112.32,2025-12-28
4212,342,112.13,2025-09-12
4213,398,107.14,2025-09-18
4214,401,361.38,2026-07-05
4215,504,302.9,2026-01-07
4216,255,242.69,2026-05-31
4217,1,43.45,2025-09-11
4218,12,427.08,2026-07-25
4219,311,473.66,2026-01-04
4220,164,225.31,2025-10-07
4221,196,53.13,2026-01-06
4222,382,485.62,2026-01-10
4223,23,42.67,2026-01-08
4224,123,152.25,2026-05-02
4225,210,154.51,2025-12-01
4226,32,64.56,2026-04-27
4227,179,440.74,2026-04-06
4228,241,12.1,2026-08-01
4229,280,230.35,2025-09-25
4230,492,138.68,2025-12-22
4231,221,36.33,2026-01-03
4232,31,37.25,2025-09-09
4233,477,23.39,2025-12-30
4234,46,209.15,2026-02-17
4235,288,330.02,2026-07-14
4236,208,356.4,2026-03-28
4237,279,401.96,2026-07-28
4238,459,481.78,2025-12-08
4239,46,406.13,2026-05-14
4240,446,437.39,2026-04-05
4241,238,281.68,2026-08-28
4242,294,359.21,2026-01-18
4243,468,185.2,2026-01-22
4244,383,411.25,2026-03-30
4245,150,331.01,2026-06-24
4246,417,163.75,2025-10-08
4247,479,91.11,2026-05-07
4248,152,491.84,2026-01-02
4249,507,408.04,2026-03-05
4250,443,339.48,2026-06-08
4251,141,47.79,2026-01-04
4252,478,169.74,2026-04-15
4253,169,228.13,2026-01-12
4254,149,445.42,2026-02-08
4255,164,301.4,2026-03-02
4256,211,426.29,2026-07-09
4257,430,413.22,2026-06-17
4258,43,440.96,2026-07-06
4259,261,262.19,2026-03-17
4260,169,467.58,2025-12-16
4261,343,371.16,2025-09-19
4262,383,247.14,2026-09-01
4263,403,276.48,2026-01-27
4264,418,113.44,2025-11-23
4265,232,345.46,2026-05-31
4266,193,322.03,2025-10-05
4267,517,359.52,2026-07-07
4268,74,400.97,2025-10-06
4269,416,348.99,2026-01-03
4270,99,154.91,2025-09-26
4271,17,476.02,2026-06-22
4272,191,20.39,2026-02-22
4273,69,414.69,2025-11-17
4274,433,130.45,2026-06-20
4275,11,472.71,2026-04-28
4276,398,350.42,2025-12-21
4277,490,190.58,2026-06-23
4278,504,319.43,2026-02-07
4279,360,488.62,2026-03-18
4280,393,20.36,2025-11-14
4281,433,377.69,2026-01-27
4282,360,345.85,2026-04-18
4283,28,474.82,2026-02-14
4284,89,193.08,2026-06-08
4285,85,240.06,2025-11-07
4286,97,126.47,2025-09-08
4287,248,230.07,2026-05-17
4288,331,303.79,2026-07-14
4289,463,158.36,2026-04-01
4290,11,112.19,2025-11-18
4291,29,343.49,2026-08-20
4292,515,468.09,2026-05-31
4293,398,94.71,2026-02-20
4294,50,401.65,2026-08-11
4295,503,130.34,2026-03-15
4296,167,91.09,2026-04-14
4297,437,24.71,2026-06-10
4298,79,59.29,2026-02-07
4299,6,103.57,2026-03-28
4300,181,196.72,2026-04-19
4301,188,387.37,2026-03-12
4302,506,115.59,2026-01-13
4303,119,118.22,2025-10-26
4304,25,55.26,2025-10-27
4305,441,221.86,2026-05-10
4306,378,15.17,2025-12-20
4307,486,319.24,2026-02-08
4308,433,21.6,2025-12-27
4309,367,38.13,2026-07-02
4310,250,239.94,2025-09-25
4311,124,453.78,2025-11-15
4312,192,16.93,2026-01-30
4313,383,334.0,2026-06-30
4314,190,280.9,2026-04-26
4315,41,293.15,2025-12-04
4316,137,119.96,2026-04-10
4317,381,374.59,2026-01-28
4318,116,34.7,2025-10-13
4319,10,264.66,2025-11-11
4320,328,155.16,2025-11-30
4321,219,460.76,2026-07-01
4322,491,98.39,2026-02-18
4323,73,110.99,2026-03-25
4324,149,77.33,2026-02-08
4325,75,431.29,2026-04-26
4326,424,285.25,2025-09-15
4327,231,420.69,2025-10-30
4328,443,414.85,2025-10-21
4329,405,26.24,2025-12-05
4330,383,18.69,2026-06-23
4331,231,198.43,2026-05-01
4332,417,375.56,2025-11-05
4333,162,324.79,2026-07-11
4334,510,124.46,2026-08-20
4335,32,387.68,2026-02-26
4336,150,211.57,2025-09-09
4337,285,387.59,2026-07-13
4338,350,199.67,2025-10-02
4339,335,155.23,2026-04-10
4340,482,460.07,2026-07-16
4341,141,258.16,2026-07-28
4342,502,237.32,2026-01-28
4343,65,487.74,2026-01-13
4344,278,129.54,2026-04-30
4345,234,438.0,2025-10-05
4346,246,159.96,2026-08-13
4347,314,285.18,2026-05-25
4348,422,99.96,2025-10-23
4349,193,142.87,2025-10-12
4350,143,385.32,2026-05-28
4351,195,402.11,2026-08-09
4352,329,345.12,2026-03-12
4353,178,106.21,2026-07-02
4354,299,63.02,2026-08-15
4355,346,321.1,2026-08-08
4356,509,95.62,2025-12-03
4357,278,190.62,2026-07-22
4358,350,466.58,2025-11-28
4359,259,77.44,2025-10-16
4360,403,66.59,2026-06-24
4361,261,6.62,2025-12-31
4362,284,464.26,2026-04-03
4363,273,258.0,2026-01-22
4364,502,30.24,2026-06-02
4365,397,299.66,2025-11-27
4366,126,160.01,2026-02-03
4367,56,183.86,2025-10-24
4368,111,25.31,2025-11-05
4369,99,276.5,2026-08-22
4370,210,463.25,2026-02-09
4371,62,24.77,2025-12-04
4372,284,9.88,2026-04-05
4373,226,145.67,2026-02-28
4374,274,311.06,2026-01-17
4375,243,464.29,2026-08-15
4376,325,80.09,2025-12-26
4377,393,382.36,2026-02-04
4378,165,105.55,2026-05-09
4379,277,50.13,2026-08-20
4380,253,405.73,2026-07-20
4381,471,423.46,2026-08-10
4382,226,306.76,2026-01-12
4383,316,-143.34,2026-05-21
4384,396,220.42,2026-06-29
4385,84,225.85,2025-09-09
4386,154,207.22,2026-08-21
4387,390,370.89,2026-04-11
4388,211,16.4,2026-07-06
4389,351,441.49,2026-05-02
4390,398,164.43,2026-08-12
4391,382,419.92,2026-05-12
4392,387,76.54,2026-06-17
4393,224,88.35,2025-11-28
4394,255,160.53,2026-03-23
4395,389,358.89,2025-12-24
4396,25,302.22,2026-08-18
4397,67,344.81,2026-01-12
4398,399,228.86,2026-06-26
4399,21,287.97,2025-10-16
4400,435,248.02,2026-07-16
4401,235,49.28,2026-07-12
4402,267,138.22,2026-01-22
4403,201,241.87,2026-07-31
4404,374,423.72,2026-01-23
4405,163,28.75,2026-08-25
4406,52,50.73,2025-12-04
4407,262,128.94,2025-10-05
4408,447,229.28,2026-06-30
4409,235,142.86,2025-11-27
4410,69,207.68,2025-11-18
4411,54,119.75,2026-07-24
4412,181,288.44,2026-08-03
4413,434,147.68,2026-04-21
4414,201,447.99,2026-07-20
4415,104,303.3,2026-06-09
4416,128,138.18,2026-01-28
4417,378,390.63,2025-09-14
4418,192,362.99,2026-07-16
4419,176,-126.6,2026-06-30
4420,22,384.34,2026-08-12
4421,404,252.95,2026-02-21
4422,160,71.8,2026-01-31
4423,377,424.04,2026-07-06
